27040080;Commerzbank;13
27062290;Volksbank Börßum-Hornburg;28
27063279;Volksbank Vechelde-Wendeburg;28
27070024;Deutsche Bank Privat und Geschäftskunden;63
27070030;Deutsche Bank;63
27070031;Deutsche Bank;63
27070034;Deutsche Bank;63
27070041;Deutsche Bank;63
27070042;Deutsche Bank;63
27070043;Deutsche Bank;63
27070079;Deutsche Bank;63
27072524;Deutsche Bank Privat und Geschäftskunden;63
27072537;Deutsche Bank;63
27072724;Deutsche Bank Privat und Geschäftskunden;63
27072736;Deutsche Bank;63
27080060;Dresdner Bank;76
27089221;Dresdner Bank ITGK;09
27090077;Volksbank Braunschweig -alt-;50
27090618;Deutsche Apotheker- und Ärztebank;14
27090900;PSD Bank;91
27092555;Volksbank Wolfenbüttel-Salzgitter;28
27131300;Rautenschlein, Otto, Bankgeschäft;32
27190082;Volksbank Helmstedt;28
27240004;Commerzbank;13
27290087;Volksbank Weserbergland;47
27893215;Vereinigte Volksbank;32
27893359;Volksbank Braunlage;48
27893760;Volksbank;28
28000000;Bundesbank;09
28010111;SEB;13
28020050;Oldenburgische Landesbank AG;61
28021002;Oldenburgische Landesbank AG;61
28021301;Oldenburgische Landesbank AG;61
28021504;Oldenburgische Landesbank AG;61
28021623;Oldenburgische Landesbank AG;61
28021705;Oldenburgische Landesbank AG;61
28021906;Oldenburgische Landesbank AG;61
28022015;Oldenburgische Landesbank AG;61
28022412;Oldenburgische Landesbank AG;61
28022511;Oldenburgische Landesbank AG;61
28022620;Oldenburgische Landesbank AG;61
28022822;Oldenburgische Landesbank AG;61
28023224;Oldenburgische Landesbank AG;61
28023325;Oldenburgische Landesbank AG;61
28030300;Bankhaus W. Fortmann & Söhne;28
28040046;Commerzbank;13
28042865;Commerzbank;13
28050100;Landessparkasse Oldenburg;00
28060228;Raiffeisenbank Oldenburg;28
28061410;Raiffeisenbank Wesermarsch-Süd;28
28061501;Volksbank Cloppenburg;28
28061679;Volksbank Dammer Berge;28
28061822;Volksbank Oldenburg;28
28062165;Raiffeisenbank Rastede;28
28062249;Volksbank Ganderkesee-Hude;28
28062560;Volksbank Lohne-Mühlen;28
28062740;Volksbank Bookholzberg-Lemwerder;28
28062913;Volksbank Bösel;28
28063253;Volksbank;28
28063526;Volksbank Essen-Cappeln;28
28063607;Volksbank Bakum;28
28064090;Volksbank Steinfeld;28
28064179;Volksbank Vechta;28
28064241;Raiffeisen-Volksbank Varel-Nordenham;28
28065061;Volksbank Löningen;28
28065108;VR-Bank Dinklage-Steinfeld;28
28065286;Raiffeisenbank Scharrel;28
28066103;Volksbank Visbek;28
28066214;Volksbank Wildeshauser Geest;28
28066620;Spar- und Darlehnskasse Friesoythe;28
28067068;Volksbank Neuenkirchen-Vörden;28
28067170;Raiffeisen-Volksbank Delmenhorst-Schierbrok;28
28067257;Volksbank Lastrup;28
28068064;Volksbank Cappeln -alt-;28
28068156;Volksbank Vechta ehem VB Lutten;28
28068218;Raiffeisenbank Butjadingen-Abbehausen;28
28069022;Volksbank Ahlhorn-Großenkneten ehem VB Ahlhorn;28
28069052;Raiffeisenbank Strücklingen-Idafehn;28
28069092;Raiffeisenbank Hatten-Wardenburg;28
28069105;Raiffeisen-Volksbank Jever;28
28069109;Volksbank Emstek;28
28069128;Raiffeisenbank Garrel;28
28069138;Volksbank Ahlhorn-Großenkneten;28
28069293;Volksbank Obergrafschaft;28
28069336;Raiffeisenbank Hage-Dornum-Großheide;28
28069381;Hümmlinger Volksbank;28
28069706;Volksbank Nordhümmling;28
28069755;Raiffeisenbank Oldersum;28
28069773;Raiffeisenbank Wiesedermeer-Wiesede-Marcardsm;28
28069834;Spar- und Darlehnskasse Dersum;28
28069844;Volksbank Dörpen;28
28069878;Raiffeisenbank Emsland-Mitte;28
28069926;VB Niedergrafschaft Uelsen-Hoogstede-Wilsum;28
28069930;Volksbank Langen-Gersten;28
28069935;Raiffeisenbank Lorup;28
28069942;Raiffeisenbank;28
28069955;Volksbank Uelsen;28
28069956;Grafschafter Volksbank NEV;28
28069959;Raiffeisenbank -alt-;28
28069991;Volksbank Emstal;28
28069994;Volksbank Spelle-Freren;28
28070024;Deutsche Bank Privat und Geschäftskunden;63
28070057;Deutsche Bank;63
28090045;Volksbank Oldenburg -alt-;10
28090633;Deutsche Apotheker- und Ärztebank;14
28200000;Bundesbank eh Wilhelmshaven;09
28220026;Oldenburgische Landesbank AG;61
28222208;Oldenburgische Landesbank AG;61
28222621;Oldenburgische Landesbank AG;61
28240023;Commerzbank;13
28250110;Sparkasse Wilhelmshaven;00
28252760;Kreissparkasse Wittmund;00
28261946;Raiffeisenbank Sande-Wangerland;28
28262254;Volksbank Jever;10
28262481;Raiffeisenbank Sande-Wangerland -alt-;28
28262673;Raiffeisen-Volksbank Varel-Nordenham;28
28262794;Raiffeisen-Volksbank Aurich-Wittmund -alt-;28
28270024;Deutsche Bank Privat und Geschäftskunden;63
28270056;Deutsche Bank;63
28280012;Dresdner Bank;76
28290063;Volksbank Wilhelmshaven;00
28291551;Volksbank Esens;28
28320014;Oldenburgische Landesbank AG;61
28321816;Oldenburgische Landesbank AG;61
28350000;Sparkasse Aurich-Norden;00
28361592;Raiffeisen-Volksbank Fresena;28
28390069;Raiffeisen-Volksbank Norden;28
28420007;Oldenburgische Landesbank AG;61
28421030;Oldenburgische Landesbank AG;61
28440037;Commerzbank;13
28450000;Sparkasse Emden;00
28451050;Sparkasse Aurich-Norden;00
28470024;Deutsche Bank Privat und Geschäftskunden;63
28470091;Deutsche Bank;63
28490073;Raiffeisen-Volksbank Emden-Pewsum -alt-;28
28500000;Bundesbank eh Leer;09
28520009;Oldenburgische Landesbank AG;61
28521518;Oldenburgische Landesbank AG;61
28540034;Commerzbank;13
28550000;Sparkasse Leer-Weener;00
28551560;Sparkasse Emsland -alt-;00
28561790;Aschendorfer Bank -alt-;28
28562297;Raiffeisen-Volksbank;28
28562716;Raiffeisenbank Flachsmeer;28
28562863;Raiffeisenbank Moormerland;28
28563749;Raiffeisenbank;28
28563865;Ostfriesische Volksbank Leer;28
28570024;Deutsche Bank Privat und Geschäftskunden;63
28570092;Deutsche Bank;63
28590075;Ostfriesische Volksbank Leer;28
28591579;Volksbank Papenburg Fil d. Ostfries. VB Leer;28
28591654;Volksbank Westrhauderfehn;28
29000000;Bundesbank;09
29010111;SEB;13
29010400;Deutsche Schiffsbank;09
29020000;Bankhaus Neelmeyer;45
29020100;KBC Bank Deutschland;18
29020200;NordFinanz Bank;09
29020400;Deutsche Factoring Bank;09
29021000;Bremer Aufbau-Bank;09
29030400;Plump, Carl F. - & Co;15
29040090;Commerzbank;13
29050000;Bremer Landesbank;29
29050101;Sparkasse Bremen;00
29070024;Deutsche Bank Privat und Geschäftskunden;63
29070050;Deutsche Bank;63
29070051;Deutsche Bank;63
29070052;Deutsche Bank;63
29070058;Deutsche Bank;63
29070059;Deutsche Bank;63
29080010;Bremer Bank (Dresdner Bank);76
29089210;Bremer Bank (Dresdner Bank) ITGK;09
29090605;Deutsche Apotheker- und Ärztebank;14
29090900;PSD Bank Nord;91
29121731;Oldenburgische Landesbank AG;61
29151700;Kreissparkasse Syke;00
29152300;Kreissparkasse Osterholz;00
29152550;Zweckverbandssparkasse Scheeßel;00
29152670;Kreissparkasse Verden;00
29162394;Volksbank;28
29162453;Volksbank Schwanewede;28
29162697;Volksbank;28
29163559;Volksbank;28
29165545;Volksbank Oyten;28
29165681;Volksbank Sottrum;28
29166568;Volksbank;28
29167624;Volksbank Stuhr;28
29172624;Deutsche Bank Privat und Geschäftskunden;63
29172655;Deutsche Bank;63
29190024;Bremische Volksbank;28
29190330;Volksbank Bremen-Nord;28
29200000;Bundesbank eh Bremerhaven;09
29210111;SEB;13
29220200;Weserbank;28
29240024;Commerzbank;13
29250000;Sparkasse Bremerhaven;10
29250150;Kreissparkasse Wesermünde-Hadeln;10
29262646;Spar- und Darlehnskasse Langen-Neuenwalde;28
29262722;Volksbank Geeste-Nord;28
29265747;Volksbank im Landkreis Cuxhaven;28
29280011;Dresdner Bank;76
29290034;Volksbank Bremerhaven-Wesermünde;28
30000000;Bundesbank;09
30010111;SEB;13
30010400;IKB Deutsche Industriebank;09
30010700;The Bank of Tokyo-Mitsubishi UFJ, Ltd.;09
30020000;Westfalenbank;32
30020300;RBS (RD Europe);10
30020500;BHF-BANK;60
30020700;Mizuho Corporate Bank Ltd Fil Düsseldorf;09
30020800;Emporiki Bank - Germany;06
30020900;Citibank Privatkunden;57
30020941;Citibank Privatkunden Region München;57
30020944;Citibank Privatkunden Region Duisburg;57
30020945;Citibank Privatkunden Region Hannover;57
30020946;Citibank Privatkunden Region Mannheim;57
30020947;Citibank Privatkunden Region Gelsenkirchen;57
30020948;Citibank Privatkunden Region Hamburg;57
30020949;Citibank Privatkunden Region Köln;57
30030100;S Broker Wiesbaden;56
30030880;HSBC Trinkaus & Burkhardt;56
30030900;Merck Finck & Co;00
30040000;Commerzbank;13
30040060;Commerzbank Gf 660;09
30040061;Commerzbank Gf 661;09
30050000;WestLB Düsseldorf;08
30050110;Stadtsparkasse Düsseldorf;00
30052525;NRW Bank;08
30060010;WGZ Bank;44
30060601;Deutsche Apotheker- und Ärztebank;14
30060992;PSD Bank Rhein-Ruhr;91
30070010;Deutsche Bank;63
30070024;Deutsche Bank Privat und Geschäftskunden;63
30070989;Eurohypo Ndl DB;63
30080000;Dresdner Bank;76
30080005;Dresdner Bank Zw 05;76
30080022;Dresdner Bank Ztv 22;76
30080038;Dresdner Bank Zw 38;76
30080041;Dresdner Bank Zw 41;76
30080053;Dresdner Bank Zw 53;76
30080061;Dresdner Bank Zw 61;76
30080074;Dresdner Bank Zw 74;76
30080090;Dresdner Bank Gf Düsseldorf;76
30080095;Dresdner Bank Zw 95;76
30089300;Dresdner Bank ITGK I;09
30089302;Dresdner Bank ITGK II;09
30110300;Sumitomo Mitsui Banking Corporation;09
30120400;ABN AMRO Bank Ndl Deutschland;10
30120500;KBC Bank Deutschland;18
30120764;Bayer Hypo- und Vereinsbank Ndl 450 Düs;99
30130100;Demir-Halk Bank (Nederland);09
30130200;GarantiBank International;09
30130600;Isbank Fil Düsseldorf;06
30130800;Düsseldorfer Hypothekenbank;09
30150001;Clearingkto Westdeutsche Landesbank Düsseldorf;09
30150200;Kreissparkasse Düsseldorf;00
30151660;Sparkasse Ratingen -alt-;00
30160213;Volksbank Düsseldorf Neuss;06
30220190;Bayer Hypo- und Vereinsbank;99
30350000;Stadt-Sparkasse Hilden -alt-;00
30351220;Stadt-Sparkasse Haan;00
30520000;RCI Banque S.A. NL Deutschland;09
30530000;Bankhaus Werhahn;09
30550000;Sparkasse Neuss;00
30551240;Stadtsparkasse Kaarst-Büttgen;00
30560090;Volksbank Neuss -alt-;06
30560548;VR Bank;06
31000000;Bundesbank;09
31010111;SEB;13
31010833;CC-Bank;09
31040015;Commerzbank;13
31050000;Stadtsparkasse Mönchengladbach;00
31060181;Gladbacher Bank von 1922;06
31060297;Volksbank Rheydt;09
31060517;Volksbank Mönchengladbach;06
31061108;Volksbank Willich;06
31062154;Volksbank Brüggen-Nettetal;06
31062553;Volksbank Schwalmtal;06
31070001;Deutsche Bank;63
31070024;Deutsche Bank Privat und Geschäftskunden;63
31080015;Dresdner Bank;76
31080061;Dresdner Bank Zw 61;76
31251220;Kreissparkasse Heinsberg in Erkelenz;00
31261282;Volksbank Erkelenz-Hückelhoven;06
31262393;Volksbank Wegberg;06
31263359;Raiffeisenbank Erkelenz;06
31450000;Stadtsparkasse Viersen;00
31460290;Volksbank Viersen;06
31470004;Deutsche Bank;63
31470024;Deutsche Bank Privat und Geschäftskunden;63
32000000;Bundesbank eh Krefeld;09
32040024;Commerzbank;13
32050000;Sparkasse Krefeld;00
32051370;Sparkasse Geldern;00
32051996;Sparkasse der Stadt Straelen;00
32060362;Volksbank Krefeld;06
32061384;Volksbank Gelderland;06
32061414;Volksbank Kempen-Grefrath;06
32070024;Deutsche Bank Privat und Geschäftskunden;63
32070080;Deutsche Bank;63
32080010;Dresdner Bank;76
32250050;Verbandssparkasse Goch;00
32260310;Volksbank Goch-Kevelaer;06
32400000;Bundesbank eh Kleve, Niederrhein;09
32440023;Commerzbank;13
32450000;Sparkasse Kleve;00
32460422;Volksbank Kleverland;06
32470024;Deutsche Bank Privat und Geschäftskunden;63
32470077;Deutsche Bank;63
33000000;Bundesbank;09
33010111;SEB;13
33020000;akf bank;09
33020190;Bayer Hypo- und Vereinsbank;99
33040001;Commerzbank;13
33040310;Commerzbank Zw 117;13
33050000;Stadtsparkasse Wuppertal;00
33060098;Credit- und Volksbank Wuppertal;06
33060592;Sparda-Bank West;51
33060616;Deutsche Apotheker- u Ärztebank Zw Wuppertal;14
33070024;Deutsche Bank Privat und Geschäftskunden;63
33070090;Deutsche Bank;63
33080030;Dresdner Bank;76
33440035;Commerzbank;13
33450000;Sparkasse Hilden-Ratingen-Velbert;00
33451220;Sparkasse Heiligenhaus -alt-;00
34040049;Commerzbank;13
34050000;Stadtsparkasse Remscheid;00
34051350;Sparkasse Radevormwald-Hückeswagen;00
34051570;Stadtsparkasse Wermelskirchen;00
34060094;Volksbank Remscheid-Solingen Remscheid-Lennep;00
34070024;Deutsche Bank Privat und Geschäftskunden;63
34070093;Deutsche Bank;63
34080031;Dresdner Bank;76
34240050;Commerzbank;13
34250000;Stadt-Sparkasse Solingen;00
34270024;Deutsche Bank Privat und Geschäftskunden;63
34270094;Deutsche Bank;63
34280032;Dresdner Bank;76
35000000;Bundesbank;09
35010111;SEB;13
35020030;National-Bank;10
35040038;Commerzbank;13
35050000;Sparkasse Duisburg;00
35060190;KD-Bank;06
35060386;Volksbank Rhein-Ruhr;40
35060632;Deutsche Apotheker- und Ärztebank;14
35070024;Deutsche Bank Privat und Geschäftskunden;63
35070030;Deutsche Bank;63
35080070;Dresdner Bank;76
35090300;Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer;09
35211012;SEB;13
35251000;Sparkasse Dinslaken-Voerde-Hünxe;00
35261248;Volksbank Dinslaken;06
35450000;Sparkasse am Niederrhein;A2
35451250;Stadtsparkasse Kamp-Lintfort;00
35451460;Sparkasse Neukirchen-Vluyn;00
35451775;Sparkasse Rheinberg;00
35460089;VR Volks- u Raiffeisenbank;06
35461106;Volksbank Niederrhein;06
35600000;Bundesbank eh Wesel;09
35640064;Commerzbank;13
35650000;Verbands-Sparkasse Wesel;00
35660599;Volksbank Rhein-Lippe;06
35850000;Stadtsparkasse Emmerich-Rees;00
35860245;Volksbank Emmerich-Rees;06
36000000;Bundesbank;09
36010043;Postbank;24
36010111;SEB;13
36010200;VON ESSEN Bankgesellschaft;09
36010424;Aareal Bank;09
36010600;Gallinat Bank;09
36010800;AKBANK N.V. Essen;09
36020030;National-Bank Essen;10
36020186;Bayer Hypo- und Vereinsbank;99
36020700;Hanseatic Bank;16
36036000;Karstadt Hypothekenbank;09
36040039;Commerzbank;13
36050000;Westdeutsche Landesbank Girozentrale;08
36050105;Sparkasse Essen;78
36060192;Pax-Bank;06
36060295;Bank im Bistum Essen;06
36060488;Geno-Volks-Bank Essen;34
36060591;Sparda-Bank West;86
36060610;Deutsche Apotheker- und Ärztebank;14
36070024;Deutsche Bank Privat und Geschäftskunden;63
36070050;Deutsche Bank;63
36080080;Dresdner Bank;76
36089321;Dresdner Bank ITGK;09
36200000;Bundesbank eh Mülheim an der Ruhr;09
36210111;SEB;13
36220030;National-Bank -alt-;10
36240045;Commerzbank;13
36250000;Sparkasse Mülheim an der Ruhr;06
36270024;Deutsche Bank Privat und Geschäftskunden;63
36270048;Deutsche Bank;63
36280071;Dresdner Bank;76
36500000;Bundesbank eh Oberhausen;09
36520030;National-Bank -alt-;10
36540046;Commerzbank;13
36550000;Stadtsparkasse Oberhausen;00
36570024;Deutsche Bank Privat und Geschäftskunden;63
36570049;Deutsche Bank;63
36580072;Dresdner Bank;76
37000000;Bundesbank;09
37010050;Postbank;24
37010111;SEB;13
37010222;ABN AMRO Bank Ndl Deutschland;10
37010400;ING Belgien;32
37010600;Fortis Bank;09
37011000;Deutsche Postbank Easytrade;24
37020090;Bayer Hypo- und Vereinsbank;99
37020100;RCI Banque S.A. NL Deutschland;09
37020200;AXA Bank;09
37020400;TOYOTA Kreditbank;09
37020500;Sozialbank;09
37020600;CC-Bank Köln;09
37020700;Hanseatic Bank;16
37020900;Ford Bank;09
37021100;Mazda Bank;09
37021200;Volvo Auto Bank;09
37021300;Jaguar Financial Services;09
37021400;Land Rover Financial Services;09
37030000;BNP PARIBAS Lease Group SA Zndl Deutschland;09
37030200;Oppenheim, Sal - jr & Cie;09
37030300;GE Money Bank;09
37030700;WW Bank;19
37030800;Isbank Fil Köln;06
37031000;CNH CAPITAL EUROPE SAS Zndl Deutschland;09
37032000;CLAAS FINANCIAL SERVICES SAS Zndl Deutschland;09
37040044;Commerzbank;13
37050198;Sparkasse KölnBonn;00
37050299;Kreissparkasse Köln;B5
37060193;Pax-Bank;06
37060590;Sparda-Bank West;51
37060615;Deutsche Apotheker- und Ärztebank;14
37060880;BBBank Zndl Köln;32
37060993;PSD Bank;91
37062124;Bensberger Bank;06
37062365;Raiffeisenbank Frechen-Hürth;06
37062600;VR-Bank Bergisch Gladbach-Overath-Rösrath;06
37063367;Raiffeisenbank Fischenich-Kendenich;06
37069101;Spar- und Darlehnskasse Aegidienberg;06
37069103;Raiffeisenbank Aldenhoven;06
37069125;Raiffeisenbank Kürten-Odenthal;06
37069153;Spar- und Darlehnskasse Brachelen;06
37069164;Volksbank Meerbusch;06
37069210;Bäcker-Darlehnskasse;34
37069252;Volksbank Erft;06
37069292;Bürger Bank Kerpen;06
37069302;Raiffeisenbank;06
37069303;Volksbank Gemünd-Kall -alt-;06
37069306;Raiffeisenbank Grevenbroich;06
37069322;Raiffeisenbank Gymnich;06
37069330;Volksbank Haaren;06
37069331;Raiffeisenbank von 1895 Habbelrath Zw Horrem;06
37069342;Volksbank Heimbach;06
37069354;Raiffeisenbank Selfkant Zw;06
37069355;Spar- und Darlehnskasse Hoengen;06
37069381;Volksbank Randerath-Immendorf;06
37069401;Raiffeisenbank Junkersdorf;06
37069405;Raiffeisenbank Kaarst;06
37069412;Raiffeisenbank;06
37069427;Volksbank Dünnwald-Holweide;06
37069429;Volksbank Köln-Nord;06
37069472;Raiffeisenbk Erftstadt -alt-;06
37069520;VR-Bank Rhein-Sieg;06
37069521;Raiffeisenbank Rhein-Berg;06
37069524;Raiffeisenbank Much-Ruppichteroth;06
37069577;Raiffeisenbank Odenthal -alt-;06
37069582;Raiffeisenbank Overath-Rösrath -alt-;06
37069620;Raiffeisenbank Radevormwald -alt-;06
37069627;Raiffeisenbank Rheinbach Voreifel;06
37069639;Rosbacher Raiffeisenbank;06
37069642;Raiffeisenbank Simmerath;06
37069707;Raiffeisenbank St Augustin;06
37069720;VR-Bank Nordeifel;06
37069805;Volksbank Wachtberg;06
37069810;Raiffeisenbank -alt-;06
37069833;Raiffeisenbk Wesseling -alt-;06
37069840;Volksbank Wipperfürth-Lindlar;06
37069991;Brühler Kreditbank;09
37070024;Deutsche Bank Privat und Geschäftskunden;63
37070060;Deutsche Bank;63
37070989;Eurohypo Ndl DB;63
37080040;Dresdner Bank;76
37080096;Dresdner Bank Zw 96;76
37080097;Dresdner Bank Zw 97;76
37080099;Dresdner Bank Zw 99;76
37089340;Dresdner Bank ITGK I;09
37089342;Dresdner Bank ITGK II;09
37160087;Kölner Bank;06
37161289;VR-Bank Rhein-Erft;06
37540050;Commerzbank;13
37551020;Stadt-Sparkasse Leichlingen;00
37551440;Sparkasse Leverkusen;00
37551670;Stadt-Sparkasse Düsseldorf Fil Monheim;00
37551780;Stadt-Sparkasse Langenfeld;00
37560092;Volksbank Rhein-Wupper;06
37570024;Deutsche Bank Privat und Geschäftskunden;63
37570064;Deutsche Bank;63
38000000;Bundesbank;09
38010053;Postbank Zentrale;09
38010111;SEB;13
38010700;DSL Bank;09
38010900;KfW Ndl Bonn;09
38010999;KfW Ausbildungsförderung Bonn;06
38011000;VÖB-ZVD Bank;09
38011001;VÖB-ZVD Bank Gf 1;09
38011002;VÖB-ZVD Bank Gf 2;09
38011003;VÖB-ZVD Bank Gf 3;09
38011004;VÖB-ZVD Bank Gf 4;09
38011005;VÖB-ZVD Bank Gf 5;09
38020090;Bayer Hypo- und Vereinsbank;99
38040007;Commerzbank;13
38050000;Sparkasse Bonn -alt-;00
38051290;Stadtsparkasse Bad Honnef;00
38060186;Volksbank Bonn Rhein-Sieg;06
38070024;Deutsche Bank Privat und Geschäftskunden;63
38070059;Deutsche Bank;63
38070724;Deutsche Bank Privat und Geschäftskunden F 950;63
38077724;Deutsche Bank Privat und Geschäftskunden F 950;63
38080055;Dresdner Bank;76
38160220;VR-Bank Bonn;06
38160312;Bad Godesberger Kreditbank;06
38250110;Kreissparkasse Euskirchen;00
38260082;Volksbank Euskirchen;06
38440016;Commerzbank;13
38450000;Sparkasse Gummersbach-Bergneustadt;00
38452490;Sparkasse der Homburgischen Gemeinden;00
38462135;Volksbank Oberberg;06
38470024;Deutsche Bank Privat und Geschäftskunden;63
38470091;Deutsche Bank;63
38600000;Bundesbank eh Siegburg;09
38621500;Steyler Bank;38
38650000;Kreissparkasse Siegburg;00
38651390;Sparkasse Hennef;00
39000000;Bundesbank;09
39010111;SEB;13
39020000;Aachener Bausparkasse;09
39040013;Commerzbank;13
39050000;Sparkasse Aachen;00
39060180;Aachener Bank;06
39060630;Deutsche Apotheker- und Ärztebank;14
39061981;Heinsberger Volksbank;06
39070020;Deutsche Bank;63
39070024;Deutsche Bank Privat und Geschäftskunden;63
39080005;Dresdner Bank;76
39080098;Dresdner Bank Zw 98;76
39080099;Dresdner Bank Zw 99;76
39160191;Pax-Bank;06
39161490;Volksbank Aachen Süd;06
39162287;Volksbank Herzogenrath -alt-;06
39162980;VR-Bank;06
39360097;Volksbank Stolberg-Eschweiler;06
39362254;Raiffeisen-Bank Eschweiler;06
39500000;Bundesbank eh Düren;09
39540052;Commerzbank;13
39550110;Sparkasse Düren;00
39560201;Volksbank Düren;06
39570024;Deutsche Bank Privat und Geschäftskunden;63
39570061;Deutsche Bank;63
39580041;Dresdner Bank;76
40000000;Bundesbank;09
40010111;SEB;13
40030000;Münsterländische Bank Thie & Co;61
40040028;Commerzbank;13
40050000;WestLB Münster;08
40050150;Sparkasse Münsterland Ost;00
40051475;Sparkasse Warendorf -alt-;00
40052525;NRW Bank;08
40060000;WGZ Bank;44
40060104;DGM Ev Darlehns-Genossenschaft -alt-;34
40060265;DKM Darlehnskasse Münster;34
40060300;Westfälische Landschaft Bodenkreditbank;09
40060560;Sparda-Bank Münster;85
40060614;Deutsche Apotheker- und Ärztebank;14
40061238;Volksbank Greven;34
40062624;Volksbank Telgte-Westbevern -alt-;34
40069226;Volksbank Lette-Darup-Rorup;34
40069266;Volksbank Marsberg;34
40069283;Volksbank Schlangen;34
40069348;Volksbank Medebach;34
40069362;Volksbank;34
40069363;Volksbank Schermbeck;34
40069371;Volksbank Thülen;34
40069408;Volksbank Baumberge;34
40069462;Volksbank Sprakel;34
40069477;Volksbank Wulfen -alt-;34
40069537;Volksbank Ostbevern-Kattenvenne -alt-;34
40069545;Volksbank Schönholthausen;34
40069546;Volksbank Senden;34
40069600;Volksbank Amelsbüren;34
40069601;Volksbank Ascheberg-Herbern;34
40069606;Volksbank Erle;34
40069622;Volksbank Seppenrade;34
40069636;Volksbank Lette -alt-;34
40069709;Volksbank Lembeck-Rhade;34
40069716;Volksbank Südkirchen-Capelle-Nordkirchen;34
40070024;Deutsche Bank Privat und Geschäftskunden;63
40070080;Deutsche Bank;63
40080040;Dresdner Bank;76
40090900;PSD Bank Westfalen-Lippe;91
40150001;Clearingkto Westdeutsche Landesbank Münster;09
40153452;Stadtsparkasse Billerbeck -alt-;00
40153768;Verbundsparkasse Emsdetten Ochtrup;01
40154006;Stadtsparkasse Gronau;00
40154476;Stadtsparkasse Lengerich;00
40154530;Sparkasse Westmünsterland;00
40154680;Stadtsparkasse Ochtrup -alt-;00
40154702;Stadtsparkasse Stadtlohn;00
40154870;Sparkasse Vreden -alt-;00
40160050;Volksbank Münster;34
40163123;Volksbank Coesfeld -alt-;34
40163720;Volksbank Nordmünsterland;34
40164024;Volksbank Gronau-Ahaus;34
40164256;Volksbank Laer-Horstmar-Leer;34
40164352;Volksbank Nottuln;34
40164528;Volksbank Lüdinghausen-Olfen;34
40164618;Volksbank;34
40164901;Volksbank;34
40165366;Volksbank Selm-Bork;34
40165400;Volksbank Albersloh -alt-;34
40166439;Volksbank Lengerich/Lotte -alt-;34
40166800;Volksbank Buldern;34
40300000;Bundesbank eh Rheine;09
40340030;Commerzbank;13
40350005;Stadtsparkasse Rheine;00
40351060;Kreissparkasse Steinfurt;00
40351220;Sparkasse Steinfurt -alt-;00
40361627;Volksbank Westerkappeln-Wersen;34
40361906;Volksbank Tecklenburger Land;34
40362280;Riesenbecker Volksbank -alt-;34
40363433;Volksbank Hörstel;34
40370024;Deutsche Bank Privat und Geschäftskunden;63
40370079;Deutsche Bank;63
41000000;Bundesbank;09
41010111;SEB;13
41040018;Commerzbank;13
41041000;ZTB der Commerzbank;13
41050095;Sparkasse Hamm;00
41051605;Stadtsparkasse Werne;00
41051845;Sparkasse Bergkamen-Bönen;00
41060120;Volksbank Hamm;34
41061011;Spar- und Darlehnskasse Bockum-Hövel;34
41061903;BAG Bankaktiengesellschaft;34
41062215;Volksbank Bönen;34
41070024;Deutsche Bank Privat und Geschäftskunden;63
41070049;Deutsche Bank;63
41250035;Sparkasse Beckum-Wadersloh;00
41252555;Sparkasse Ahlen -alt-;00
41260006;Volksbank Beckum;34
41261324;Volksbank Enniger-Ostenfelde-Westkirchen;34
41261419;Volksbank Oelde-Ennigerloh-Neubeckum;34
41262501;Volksbank Ahlen-Sassenberg-Warendorf;34
41262621;Vereinigte Volksbank Telgte;34
41280043;Dresdner Bank;76
41440018;Commerzbank;13
41450075;Sparkasse Soest;00
41451485;Sparkasse Möhnesee -alt-;00
41451750;Sparkasse Werl;00
41460116;Volksbank Hellweg;34
41462295;Volksbank Wickede, Ruhr;34
41650001;Stadtsparkasse Lippstadt;00
41651770;Sparkasse Hochsauerland;00
41651815;Sparkasse Erwitte-Anröchte;00
41651965;Sparkasse Geseke;00
41652560;Sparkasse Warstein-Rüthen;00
41660124;Volksbank Lippstadt;34
41661206;Volksbank Anröchte;34
41661379;Volksbank Bad Westernkotten;34
41661504;Volksbank Benninghausen;34
41661719;Volksbank Brilon;34
41662390;Volksbank Rüthen;34
41662465;Volksbank Störmede;34
41662557;Volksbank Warstein-Belecke -alt-;34
41663335;Volksbank Hörste;34
41670024;Deutsche Bank Privat und Geschäftskunden;63
41670027;Deutsche Bank;63
41670028;Deutsche Bank;63
41670029;Deutsche Bank;63
41670030;Deutsche Bank;63
42000000;Bundesbank eh Gelsenkirchen;09
42010111;SEB;13
42030600;Isbank Fil Gelsenkirchen;06
42040040;Commerzbank;13
42050001;Sparkasse Gelsenkirchen;25
42070024;Deutsche Bank Privat und Geschäftskunden;63
42070062;Deutsche Bank;63
42080082;Dresdner Bank;76
42260001;Volksbank Gelsenkirchen-Buer;34
42450040;Stadtsparkasse Gladbeck;00
42451220;Sparkasse Bottrop;00
42461435;Volksbank Kirchhellen;34
42600000;Bundesbank eh Recklinghausen;09
42610112;SEB;13
42640048;Commerzbank;13
42650150;Sparkasse Vest Recklinghausen;00
42651315;Stadtsparkasse Haltern;00
42661008;Volksbank Marl-Recklinghausen;34
42661330;Volksbank Haltern;34
42661522;Volksbank Herten-Westerholt;34
42661717;Volksbank Waltrop;34
42662320;Volksbank Dorsten;34
42680081;Dresdner Bank;76
42840005;Commerzbank;13
